age,income,buys_house
32,567304,0
46,628416,1
29,1861241,0
30,1450050,0
52,606782,0
54,569556,0
40,1037654,1
59,693301,0
22,1601170,0
21,643884,0
56,833654,0
44,1620798,1
47,788141,1
22,385715,0
51,1110226,0
34,353405,1
22,1657750,1
49,1825306,1
35,614170,1
32,1479331,1
57,733963,0
48,1338166,1
40,1619290,0
59,493805,0
44,1837153,1
41,217184,0
30,1034395,1
34,881182,1
57,655519,0
38,407537,0
44,991699,0
34,383719,0
54,1245218,0
32,1022457,0
42,321246,1
26,539749,0
56,856341,0
56,1029868,0
42,873832,0
34,350408,0
36,1929523,0
56,1063624,1
45,1237004,1
52,1486015,0
53,546655,1
56,733953,0
40,882457,1
38,1077709,0
58,1825338,0
23,1975909,1
43,618401,0
52,1324487,0
36,1341219,1
25,1016916,1
24,459383,1
41,563309,1
60,376682,0
34,1954743,1
59,1012267,0
51,1999215,1
34,296453,0
26,778078,0
32,932320,0
36,537990,0
37,1660743,0
43,685320,0
34,608449,0
27,737488,1
52,776563,0
35,669284,1
64,1925227,1
37,1553168,0
61,1148084,1
64,815973,0
54,1663138,1
25,1878318,1
47,1774630,1
43,1922629,0
60,655235,1
34,1739250,0
35,693496,0
63,1719493,1
53,1468748,1
51,1273877,0
55,1817627,1
37,1400413,0
48,1031219,0
39,1256001,1
43,475001,1
52,1432419,1
60,1603719,0
33,1664236,1
40,983849,1
55,1814321,1
25,695496,0
29,935101,0
49,593920,0
26,729740,0
45,311153,1
51,392543,1
42,1186721,1
22,1727850,1
25,1529020,0
47,600717,1
45,1250421,1
28,1367918,0
21,1025613,0
40,650479,0
64,961654,1
43,1196270,1
52,1966974,1
31,448850,0
59,1987226,1
44,1496264,0
31,758692,0
49,1795428,1
46,1870762,1
36,1174939,1
55,480371,1
40,1207800,0
23,1769495,1
21,1343835,0
21,1373027,0
37,640691,0
22,1265791,0
49,330577,1
40,271074,1
26,1139203,0
28,832909,0
49,1129958,1
53,1952153,1
23,306759,0
55,1377047,1
25,1656851,0
47,1821262,1
64,1413945,1
32,832592,0
40,1353535,0
40,1487893,1
29,1930421,1
59,1570687,1
24,1378321,0
39,254583,0
58,1896941,1
47,644846,1
63,1359935,1
33,1799950,1
33,871844,1
42,923983,0
48,828420,1
42,1763905,1
63,1307839,1
39,1922611,1
28,1309240,1
28,617896,0
62,1106906,1
46,1587688,1
46,1950062,1
43,596608,1
63,655473,0
33,1316380,1
48,1024832,1
29,629767,0
40,1459663,0
39,1142969,1
59,641371,0
32,1336469,1
35,208981,0
51,1662824,1
34,516235,0
31,307154,0
46,1535128,0
62,1928177,1
47,1248378,1
31,1034372,0
58,1724730,0
54,906465,0
63,1440698,1
39,1252233,0
26,1007662,0
58,1136184,1
62,1462342,1
48,809019,1
21,373412,0
55,1939886,1
60,863227,0
28,1982478,1
27,1252905,0
31,1205591,0
59,1546585,1
24,922300,0
45,1768473,1
32,237869,0
46,1446553,1
58,698185,0
32,1332560,0
63,1111604,1
57,1349645,0
44,448577,0
36,1076143,0
33,528396,0
45,1590106,1
24,318728,0
31,723846,0
52,1274377,0
27,942647,0
31,1863573,1
48,515414,0
61,1713414,1
43,1041967,0
43,455560,1
48,968026,0
63,932119,0
46,216220,0
45,1524112,0
49,1727379,1
39,595462,0
53,1530730,1
56,326951,1
34,1579078,1
34,683419,1
55,348306,0
50,1082622,1
48,1888659,1
37,642667,0
23,1109222,1
36,325223,0
50,722886,0
49,799493,1
35,1663576,1
45,1147176,1
58,1249658,1
62,1652940,1
58,1407142,0
43,1061525,1
45,1562672,0
62,236719,0
27,248737,0
42,1701245,1
37,307271,0
38,1943472,1
61,381676,1
30,1692625,1
30,792127,0
27,1034363,0
58,1550645,1
47,382075,0
53,1690689,1
21,287745,0
64,326298,1
54,817997,0
24,504431,1
37,1994662,0
24,626228,0
63,1880116,1
46,897143,0
24,571467,0
21,1203231,1
27,1710107,1
50,1987702,1
29,1688283,0
55,420013,0
28,651800,0
44,999235,0
39,1429273,1
56,1891683,1
63,1079793,1
47,213698,0
52,1152064,1
34,215376,0
38,676870,0
48,475261,1
49,436591,0
36,1173885,1
55,1679748,1
51,1297362,0
24,837293,0
57,1467426,1
37,528624,0
59,887055,1
46,1039665,0
59,1621742,1
61,1664294,0
24,643226,0
50,1235752,1
50,1207845,0
42,292529,0
31,1715697,1
22,1688281,1
64,1873783,1
32,674381,0
50,672803,1
56,1734851,1
38,1971246,1
46,409870,0
27,793695,0
21,1846673,1
46,479373,0
43,766464,1
46,819113,0
26,1120764,1
26,1346131,0
64,727433,1
28,1345865,0
44,1911738,1
42,988695,1
39,620129,1
57,257788,1
38,1912091,0
51,1904858,1
57,927591,0
50,351744,1
62,1418174,1
53,1109251,1
30,612230,0
57,1846216,1
32,684495,1
50,1551044,1
47,1756321,0
59,1080507,1
29,1475286,0
41,894058,0
32,1063601,1
49,727800,0
53,886860,0
63,1372351,1
35,278743,0
22,547786,1
59,591731,0
64,804146,0
38,1827664,1
23,1704932,1
27,1873228,1
63,1754109,1
38,1513107,0
64,387232,0
58,928927,1
57,1381447,0
53,319095,0
64,1808412,1
51,1151399,1
31,290450,0
24,1878533,0
38,1066603,1
24,1682171,1
54,507558,1
49,1845935,1
44,1885672,1
42,1749460,1
22,1185848,1
64,1327167,1
26,948501,0
62,1215807,0
45,466441,1
41,833801,1
36,1072911,0
51,1347328,0
34,336080,0
59,417885,1
48,1626201,0
52,347892,1
48,664764,1
29,353325,0
42,622418,1
52,1146740,1
25,791444,0
43,260263,1
25,823540,0
62,1367208,1
52,216575,1
30,1522924,1
59,1260528,1
35,1768402,1
27,1331899,0
49,1955078,1
23,1413520,0
39,884736,0
30,1970020,0
48,342712,0
49,488581,0
35,327129,0
55,1074113,0
26,978810,0
32,732191,0
58,1463352,1
33,751151,0
49,505525,1
39,643172,0
23,1192030,0
28,735755,1
28,520098,0
40,486045,0
24,957902,0
41,1071612,0
23,1842767,0
28,566099,0
43,1133708,1
36,744043,1
33,1570537,1
23,988525,0
29,456094,1
34,662753,0
33,1533660,1
27,899400,0
35,1154826,1
27,1901578,1
58,1340120,1
54,1857301,1
61,555113,0
42,1355577,0
44,1336301,0
57,1626504,1
64,310675,0
21,294266,0
30,1519956,1
63,1059029,0
36,1463772,1
28,334974,0
45,823944,1
32,496508,0
45,1879935,1
37,1216487,0
46,1605130,0
34,1399744,0
61,343092,0
56,1831337,1
43,441472,0
63,506297,0
26,1420925,1
25,500646,0
63,215675,0
45,1366960,1
38,1326805,1
33,813337,1
63,907508,0
34,1599877,0
48,1468895,0
38,1878575,0
48,1882954,0
47,926262,0
52,1012897,1
29,1303371,0
60,1618859,1
52,934543,0
40,303845,1
48,1560706,1
53,1160705,0
24,1160819,0
54,1586116,1
23,997177,0
46,1502306,1
28,1452002,0
26,1066069,0
36,1122532,1
44,429333,0
59,772854,1
50,1030154,1
33,1073055,1
25,573218,0
45,799262,1
40,676908,0
38,546228,0
38,370951,0
22,1666559,0
30,448595,0
32,1877281,1
33,379729,0
31,1388146,1
39,404739,0
55,1535827,1
59,884153,1
46,1120200,1
34,1040271,1
64,1862105,1
44,1796261,1
61,1780568,1
21,1237763,0
63,1239528,1
42,919148,0
43,1378152,0
39,209765,0
38,1626548,0
32,210002,0
48,375508,1
48,1507022,0
53,677698,0
39,1235044,0
48,445620,1
57,730929,1
46,1675501,1
55,1359695,1
54,632525,0
55,1526344,1
60,1258542,0
36,420422,0
58,1413837,1
33,1319877,1
43,839411,1
42,1659015,0
36,695521,0
48,1588903,1
55,958912,1
28,1253535,0
64,1215024,1
42,512946,1
41,1205252,0
46,1896989,1
60,1634515,1
41,227215,0
45,255046,0
61,1238470,0
21,1239089,0
26,1605313,0
43,627310,1
43,1942605,1
63,367198,1
63,541180,1
43,1893197,0
52,1789636,1
50,776231,0
33,531012,0
63,1560575,1
38,877578,1
43,825412,0
35,1198512,1
53,1567925,1
41,860319,1
59,414051,0
43,638350,0
47,750162,0
64,855295,0
38,725589,0
44,1568737,1
60,1816183,1
62,944976,1
27,1465867,1
40,1212696,0
47,484599,0
26,859472,0
47,1567753,1
29,1752859,0
51,1751870,1
41,1438008,0
46,675634,1
60,569068,1
33,1281311,1
43,1059213,0
40,1489783,0
57,328305,1
48,1971577,1
37,1880913,0
48,614927,1
61,1516350,1
22,1314064,0
45,334278,0
61,722059,1
26,1042721,1
31,481097,1
58,1611652,1
26,1914004,1
31,458946,0
34,278930,0
22,386988,0
60,1511787,1
23,1561378,0
55,776453,1
53,542925,1
44,340931,0
39,1802028,0
38,304946,0
44,1460561,1
55,1114012,0
21,957730,0
56,561395,0
45,1793637,1
63,650511,1
54,758227,1
45,1123618,1
36,1084907,0
54,451442,0
49,1523538,1
39,1520055,1
43,1750147,1
39,517152,1
45,1844609,1
36,898508,0
29,1505021,0
21,465721,0
62,273916,0
39,1908012,1
53,626141,0
54,1223585,1
36,259314,0
64,604311,0
60,1886447,1
38,809003,0
54,436576,0
45,256680,0
26,1276976,0
41,706367,1
26,831633,1
52,1971282,1
61,1335686,1
63,1892984,0
59,490706,0
51,1158167,1
62,218510,0
30,1834472,0
50,665705,0
38,1562902,0
44,959987,1
29,751171,0
51,1745701,1
35,926787,0
24,891204,0
60,1136232,1
29,954283,0
29,735382,0
46,1172916,0
24,1785508,0
37,1480956,0
36,285834,0
35,1619702,1
55,1702538,1
25,252748,0
25,1311227,1
40,1547527,0
35,228669,0
38,885521,0
22,1649074,1
49,488683,0
33,894793,0
24,433670,0
62,1642865,1
30,225741,0
51,1401934,1
61,203599,0
28,1377089,1
23,1013725,0
29,1526109,0
50,702865,0
31,1523038,1
55,465199,0
57,845452,1
62,1855443,1
33,1910256,0
56,1353393,1
33,204642,0
32,1734486,0
57,1782185,1
30,1590688,1
29,1992229,1
27,652834,0
22,1875634,1
43,721315,0
59,1667836,1
60,1401619,0
59,1620482,1
41,1887047,1
43,841447,0
49,1246842,1
34,273820,0
46,833350,1
25,1987137,0
51,751764,1
45,722117,0
51,1704475,1
40,1914927,1
64,1989033,1
37,1368931,0
22,1318623,1
45,341868,0
33,1252457,0
59,739956,1
48,431789,0
62,365384,1
26,228106,0
23,948118,0
55,1002161,1
38,853642,0
31,794608,1
40,521546,1
25,321649,0
39,566074,0
42,1941218,1
39,692665,0
36,1716430,1
44,1227306,1
61,893578,1
24,784027,0
35,1497341,0
45,466651,0
64,377375,1
55,1351128,1
34,803347,1
39,1404315,1
58,1907928,1
56,330514,0
27,1715355,0
50,1274106,0
39,441348,0
45,1263881,1
36,309097,1
60,1991203,1
28,1728001,0
38,692049,1
48,1300620,0
36,1208882,1
39,330436,0
62,289363,0
37,520961,0
33,1875902,1
27,1819530,1
47,1667965,1
30,1705759,0
54,1148511,1
56,606201,0
45,1235953,1
26,1271101,0
44,1360869,0
38,1349622,1
43,237403,1
26,1416841,0
49,1748757,1
45,597046,0
37,1173648,0
44,1380181,1
31,352018,0
46,485648,1
54,1883415,0
48,1566435,0
23,1932191,0
31,1173945,0
58,1809719,1
34,1290297,0
46,311597,0
41,372922,1
59,1611379,0
50,496867,1
28,1939675,0
40,984717,0
52,1778403,1
42,1190533,1
27,1889224,0
29,563284,1
21,1400959,0
49,1627705,1
28,548125,0
24,1641975,1
55,995907,0
23,1726558,1
60,394202,0
27,521721,0
47,1536728,0
21,932228,0
47,641157,1
36,1815620,1
58,1974194,1
27,1853594,1
64,621128,0
43,806990,1
61,1430307,1
31,1033272,0
62,1461160,0
53,1245254,0
56,500767,0
57,1049735,1
61,256690,1
37,1981518,1
55,1347556,0
25,1665426,0
52,717926,0
23,715717,0
55,1121594,1
34,1555986,0
51,361080,0
51,1074075,1
37,782992,1
44,656082,1
43,1628094,0
38,994814,0
34,640990,0
35,1716362,1
35,1977998,0
26,1819562,1
47,463254,0
35,675197,0
56,1380034,1
28,415192,0
35,1490858,0
23,1082517,1
33,1451505,0
61,1207480,1
54,1280142,1
44,1489876,0
60,1272374,0
52,1655357,1
52,223027,0
50,700252,0
33,690847,0
21,1993801,1
54,1488204,1
35,1829742,0
64,1818070,1
34,827761,0
49,1176086,0
54,258334,0
38,1583043,1
27,777907,0
49,1876400,1
51,620091,0
45,879874,1
58,1772180,0
34,1402228,0
28,459201,0
47,941187,0
22,731022,1
37,1986936,0
57,1025440,1
34,511493,0
45,1387462,0
50,1684946,1
49,338923,0
40,332672,0
41,256614,0
42,403474,0
55,990124,1
57,326745,0
36,1437675,0
63,973131,1
37,1770011,1
36,1229517,1
22,656021,0
24,574557,0
41,1197887,1
59,738795,0
54,1573651,1
50,799787,0
26,1975578,1
37,928229,0
59,1100794,0
45,1607539,0
25,1352188,1
25,286120,0
40,1103841,0
36,1077350,1
61,790888,0
57,766136,0
60,1226923,1
29,731108,0
25,994944,0
62,1416373,1
22,513678,0
29,1989087,1
63,1635911,1
56,1943712,1
42,785233,0
42,545564,0
42,1427103,1
54,1594208,1
49,713796,0
58,383505,0
53,1520431,1
38,1963198,1
27,1334585,1
21,939145,1
53,733885,1
21,1308643,0
44,1991456,1
24,772310,0
24,713959,1
38,412996,1
47,1099105,1
63,1748055,1
52,1233360,0
53,611998,1
48,776070,0
62,665360,1
61,1958949,1
56,701525,0
26,1104462,1
36,1058468,1
54,1546062,0
43,1334321,1
62,1138481,0
44,1483224,1
33,1568116,0
38,1363412,0
33,306998,0
57,250021,0
63,1710849,1
59,720410,1
62,1379248,0
37,580703,0
35,944875,0
38,624018,0
43,933121,1
50,801305,0
54,1728545,1
24,911182,0
23,1693395,1
27,564833,0
38,280291,0
62,1939528,1
27,780294,1
60,828556,1
26,1560858,1
42,786686,0
21,421163,0
24,875234,0
63,1374189,1
49,302071,0
41,1753672,1
46,310572,1
34,972054,1
29,338997,0
32,286388,0
62,820007,1
26,1890882,0
40,1322834,0
44,1036507,0
47,1899862,1
58,1009063,1
28,847408,0
21,917804,0
44,709800,1
27,601099,0
39,1819085,1
42,1396845,1
55,1616642,0
50,233550,0
49,476786,0
42,830381,0
31,617799,0
40,1509764,0
49,1866749,1
61,803826,1
62,524158,1
54,1005955,1
21,572429,0
51,925903,0
50,830167,1
38,290629,0
37,1756280,1
58,538974,1
34,1221445,0
43,1556258,1
45,509454,0
35,1128412,0
42,1363842,1
23,1436938,1
39,646850,1
64,999131,1
54,1479817,1
55,1499825,1
21,266912,0
41,1918191,1
49,279183,0
26,260282,0
57,258249,0
21,1811040,0
21,732451,0
47,323844,0
41,566731,0
36,955640,0
64,534123,0
60,803148,0
46,1400791,1
36,1855775,1
48,1024428,1
21,1653540,1
56,556215,0
30,247252,0
63,1109166,1
37,656395,0
43,1301332,0
27,552690,0
64,593236,0
27,1112234,0
64,1459901,1
35,570565,0
54,1127168,1
24,1577355,0
34,1009657,0
34,399245,0
36,1093317,0
27,1747840,1
52,1333909,1
39,1944161,1
22,472951,0
30,1200778,0
37,1254978,0
57,1253097,1
32,918525,0
26,975173,1
42,1101125,1
52,208382,0
61,716243,0
40,1097428,0
21,1744449,1
26,739353,1
39,547614,0
38,214425,1
26,999543,1
53,1420447,1
43,777545,1
43,1965113,0
46,543190,0
33,1024283,1
27,1781680,1
35,1719645,0
64,202175,0
47,1522061,1
46,1050340,0
53,1929590,1
35,1702687,0
56,1832560,1
47,388961,0
25,1466792,0
22,545259,0
53,492338,1
36,628053,0
43,1710686,1
58,1332934,1
36,1421224,1
34,1613268,1
49,1923663,0
46,758867,1
55,1345130,1
35,871915,0
23,774065,0
43,1647698,1
49,240751,0
54,1449247,1
53,1357326,1
61,1322756,1
61,963274,0
43,404750,0
27,1282097,1
23,735852,0
52,829443,0
51,1188144,1
38,620515,1
63,1239535,0
27,1689750,1
61,387150,0
21,1655213,1
34,1599467,1
52,997634,1
26,571551,0
59,1907621,1
30,1338773,0
27,1291213,0
46,873726,0
54,1745040,1
50,1272852,1
56,355647,1
41,1683193,1
37,503374,0
53,1983360,1
30,1199767,1
62,586230,1
32,1378102,1
36,1756299,1
61,661833,1
52,878381,1
35,1657449,1
47,1545779,1
48,1250108,1
37,719518,0
22,1351242,0
56,1954741,1
27,1330127,0
33,368828,0
35,1844744,1
45,306734,0
43,1100429,1
42,930002,0
46,1151710,1
53,1038600,1
31,313123,0
30,930548,0
45,1142054,0
57,1648181,1
63,1336473,1
58,1939783,1
61,828887,1
44,1529362,0
60,1617582,1
53,1497327,1
37,1285085,0
44,1035669,1
57,870774,0
22,1377209,0
52,1066297,0
44,1890045,1
29,786347,0
24,511294,0
37,1074799,0
37,1813955,1
50,404196,1
60,200903,0
31,1489600,0
41,1040667,0
41,389637,0
38,1041774,0
49,1422371,1
44,1284148,0
30,1347569,1
37,549207,0
38,1155054,1
62,1171537,1
40,622227,0
57,1744603,1
38,821828,1
37,253533,0
29,879424,0
34,983185,0
49,1429229,1
51,1368964,0
24,1372058,0
38,995063,0
40,1503512,0
63,1335964,1
64,1897662,1
29,1842907,1
33,1932917,1
35,1692305,0
47,853302,0
35,313076,1
48,1871871,1
57,921558,1
39,1093850,1
46,1320368,1
46,621648,0
45,1256943,0
46,958961,1
46,1143015,1
48,995005,0
38,1788446,0
52,1385026,1
23,1051728,0
22,1917436,1
53,527985,1
62,1794745,1
39,1056665,1
37,1955478,0
64,789573,1
53,1308123,1
32,1966087,1
23,862582,0
63,1256509,1
46,1594105,0
55,965127,1
28,1871570,1
56,671653,1
27,1231830,0
56,1071022,1
36,1617119,1
44,521289,0
21,374682,1
45,1568240,1
30,1777408,0
36,1208358,1
36,1041244,0
28,1451258,0
49,1431148,1
59,1157122,1
48,1629810,1
26,1465630,1
36,1735871,1
40,1174090,1
36,1666581,1
27,594833,0
61,459711,0
34,825122,1
63,1382981,0
46,240002,1
46,455549,1
34,1181124,0
27,1991624,1
53,682843,1
46,593727,0
40,574994,0
23,1902875,0
24,893210,0
46,845836,0
31,1723964,1
22,1280362,0
34,1716148,0
64,498388,0
50,1978650,0
32,1315837,1
46,1529197,1
64,901893,1
53,470640,0
33,1369098,1
34,605486,0
44,931368,1
54,482868,0
64,492560,0
46,1808439,0
41,674406,0
48,1849478,1
56,1342142,1
60,1500637,0
22,1977044,0
62,1375768,0
29,1792223,1
43,601914,0
35,1450040,1
33,1996999,1
43,1156996,0
37,1716573,1
22,767922,0
40,1365831,0
40,1815728,0
23,237355,0
32,1286266,0
60,1679606,1
22,1935581,1
56,940174,1
34,403811,0
36,1829494,0
39,379243,0
54,1794522,1
64,717196,1
26,1768333,1
33,1487780,1
56,477941,0
42,1045231,0
38,1629021,1
32,953702,0
50,1562956,1
60,730553,1
27,1768911,1
52,1898475,0
39,1451782,1
26,1200182,0
40,646710,1
47,583898,0
63,1169772,0
57,1232956,0
27,1930934,1
25,1340002,1
31,1211918,0
35,1656098,1
23,1967942,0
25,711933,1
43,1426993,0
57,1391533,1
29,1882545,1
35,1030258,0
23,1828461,1
49,297375,1
26,1600167,1
37,728671,0
46,292313,0
41,1020793,0
28,280294,0
41,1834195,1
31,295057,0
58,351601,0
28,1962510,1
62,1992563,1
44,583829,0
55,1345493,1
34,1742708,0
34,493076,0
30,715303,0
32,1512628,0
58,1222762,0
64,706705,1
54,1672150,1
61,754700,1
30,453928,0
37,1460680,1
37,202928,1
23,1051590,0
51,1410280,1
21,232309,0
32,995712,1
59,240449,0
24,1204675,0
62,1013389,0
33,1940831,1
54,1581219,1
62,817345,1
41,1620785,0
42,705074,1
24,877055,0
38,799181,0
25,1704915,1
39,1011608,0
22,873769,0
32,979824,0
37,1043399,1
30,1773851,0
54,1447149,0
26,436692,1
28,1083286,0
31,1274591,0
32,1736519,0
29,574494,1
22,316751,0
28,1954217,0
31,248231,0
56,1932968,1
30,1539025,1
41,1302882,0
40,419248,0
28,1369715,0
56,1791182,0
49,1392894,0
62,1151348,0
32,1412250,1
34,1532304,1
41,971687,0
42,1788033,0
41,1274544,0
64,404830,1
50,1888255,1
59,1536164,1
40,434856,0
44,1764904,1
43,1616801,1
27,1311073,0
29,1778226,0
21,1085686,1
46,1912186,1
58,1841218,1
58,236368,0
64,244109,1
42,1437293,0
64,1174501,0
30,227426,0
26,1104064,0
37,836925,0
58,1811887,1
44,1632988,1
30,1701059,1
28,1404540,0
41,713168,1
26,1867761,1
41,1176729,1
59,871367,1
44,1852641,1
53,244858,1
38,1469086,0
48,1600762,1
52,1069530,0
32,1793103,1
62,656185,1
47,1130569,1
30,1289867,1
62,1287381,1
52,1347407,1
62,349515,1
46,209290,0
45,1642003,1
31,1594354,0
43,1029722,0
54,285186,0
60,1778013,1
43,1028424,1
49,479860,1
51,1786485,0
27,1648612,0
60,985088,0
53,1099497,0
41,1367950,0
22,1553818,1
38,1563963,1
53,577275,1
57,1772566,1
54,1015182,1
40,1471258,1
55,1134814,0
38,1041830,0
44,937902,1
28,1192711,0
50,506489,0
64,817718,1
30,314921,0
43,816017,1
31,1824707,1
22,865582,0
46,1149013,0
56,331458,0
53,529314,0
33,240878,0
60,400741,1
45,1225184,1
24,1417997,1
62,1763764,0
39,1863216,0
38,1663321,1
57,1188807,1
50,1683313,1
39,742671,0
43,860261,0
36,1029321,0
21,1787497,0
32,786532,1
44,390091,1
54,1128211,1
28,1992048,1
38,1594317,1
25,900461,0
46,900066,0
50,932444,0
33,215115,0
39,1323955,1
49,1482129,0
23,764267,0
46,896001,0
60,793665,0
32,730704,0
22,1128137,1
31,590929,0
64,855954,1
48,607609,1
38,628596,1
33,900416,0
57,1641084,1
42,842531,1
32,1122365,1
22,827358,0
57,1808990,1
27,804670,0
46,1471361,0
46,1151186,0
44,742516,0
32,1742091,1
36,748297,1
43,986526,0
60,1748780,0
29,1329212,0
52,1431869,1
35,1347029,0
57,1659222,1
33,1303062,1
25,689881,1
31,917654,1
30,460243,0
33,1793724,1
61,534956,0
35,1576807,0
62,1493432,1
27,1650278,0
60,1986999,0
48,1298183,1
52,1651537,0
55,1617384,0
35,1458181,0
56,742618,1
41,1107235,1
26,1944014,1
21,1959268,0
24,697337,0
31,421437,0
64,1554056,0
46,732358,1
57,725608,1
43,1075475,0
49,501065,1
41,206589,1
47,1079427,1
59,1788453,0
60,236375,0
33,243085,0
43,785128,1
36,898560,1
50,1871568,0
24,1083479,0
60,1279558,1
36,1134250,0
51,1539234,1
62,395961,0
45,1645643,1
64,1848898,1
32,1609108,1
46,1704777,1
57,244845,1
53,1502835,1
48,1356993,0
29,313436,0
32,1486774,0
25,1531879,1
48,688288,0
55,289788,0
25,1796867,0
54,830010,0
54,1485020,1
33,1038884,0
59,1270781,0
62,1999995,1
34,1829819,0
31,469608,0
62,1986582,1
58,1229356,1
24,403729,0
53,471984,1
27,695832,0
61,502912,0
28,1007359,0
57,1207438,1
30,1263905,0
63,1264367,0
35,1563347,0
58,1639605,1
35,869732,1
25,1231743,1
49,1734682,1
39,1952405,1
30,571698,1
32,330436,0
24,1335649,0
51,1498470,0
38,496514,0
36,1299984,0
60,1601661,1
56,616919,1
45,1394882,1
43,338604,0
32,497560,0
54,1321015,1
56,742530,1
57,905614,1
23,1021681,0
29,1081481,0
38,1488223,0
63,1071510,1
55,494438,0
54,1963720,0
61,596900,0
34,617011,1
24,717351,0
49,915661,1
61,662403,1
35,341503,0
48,1717459,1
62,551771,0
36,290381,0
32,552171,1
25,1501217,1
54,1959308,1
62,1056798,1
21,294176,0
59,1892531,1
52,535014,1
46,771675,1
37,1956863,1
47,995736,1
44,1754975,1
55,291291,1
62,1099321,1
59,1308062,1
46,1838416,1
58,1191348,1
43,622870,0
42,1287820,1
24,1647734,0
29,250697,0
24,912111,0
27,1329674,1
43,1779123,0
22,844034,0
44,707099,0
60,307772,1
51,317928,0
51,1295995,1
60,1612812,1
63,1566825,1
54,396979,0
44,1931319,0
46,223404,0
36,1059088,1
33,336774,0
35,1715675,1
47,300965,0
24,1829196,1
36,1419067,1
50,1994512,1
64,1876046,1
50,1622115,1
56,1729870,1
23,308269,0
42,1060276,1
42,632458,0
32,1111415,1
41,234142,0
24,309699,0
51,1869090,1
64,1518113,1
51,925299,0
43,924442,1
40,302281,0
35,1670685,0
43,1782252,1
48,1759891,1
36,700508,1
57,1311545,0
41,1809524,1
35,289244,0
37,1142230,0
57,1852408,1
33,956913,1
39,394068,1
50,1641903,1
38,1888234,1
34,741833,0
56,857739,1
56,1475421,1
40,704700,1
39,896480,1
64,1528529,0
27,1170317,0
64,667221,1
24,1538687,1
54,1127252,1
22,1272000,1
25,1141418,1
30,950963,0
52,1982414,1
62,612707,1
61,1429102,1
33,532213,0
59,1431573,0
25,1075551,1
30,1809913,1
30,489965,0
58,1082229,1
47,1220576,1
41,885305,0
28,1134888,1
21,1670202,0
48,1326310,1
59,656982,1
34,425962,0
41,709622,0
50,600385,0
41,1608165,1
29,728118,1
37,1173810,1
25,1444915,1
51,1407405,1
60,1312443,1
58,1153154,1
63,889126,0
39,1198982,0
56,1003100,1
53,1658038,1
33,1273572,1
34,513456,1
53,1907001,1
49,1521187,0
63,1168150,1
56,1490028,1
64,1924943,1
30,1972015,1
51,1539422,1
26,818657,1
21,799857,1
27,516096,0
47,1175569,0
41,758457,0
48,1265405,1
36,1177639,1
43,204522,0
40,1677111,1
58,1631054,1
45,318576,0
48,1744912,1
25,1103851,1
41,361545,1
38,994131,0
26,1316741,1
49,1682247,0
39,1848556,1
53,741729,0
21,230716,0
23,1835039,1
62,1255410,1
41,1765429,1
55,1510185,1
61,218179,0
60,1536939,1
23,303153,0
45,1919718,1
58,1723155,1
40,799255,0
64,1088886,1
54,1227097,0
41,1782360,1
43,1992803,1
26,1943174,1
33,246025,0
43,1508857,1
29,1570606,0
37,1665355,0
22,1604787,0
39,507633,0
39,232664,0
27,343492,0
62,1172114,1
62,991747,1
40,1712709,0
29,425648,0
37,1890726,1
47,691127,0
22,803318,0
56,263910,0
39,952648,1
37,1178476,0
25,1994829,0
59,1566639,1
38,936648,0
27,1744718,1
37,597348,0
59,589297,0
56,1290174,1
60,1735604,1
24,698515,0
58,1138055,1
45,537044,1
25,226296,0
50,1397714,0
32,1408540,1
24,799865,0
44,929950,0
49,1850037,1
29,669509,0
24,1313347,0
44,700010,1
34,1144988,0
25,299074,0
38,723136,0
62,1668907,1
39,881398,1
32,760910,1
38,1546606,1
37,1389549,0
50,1042809,1
44,282910,0
31,1429510,1
55,581136,0
43,713271,0
37,705042,0
21,363878,0
35,873019,0
52,1231810,1
29,354525,0
35,1148002,0
48,1712185,1
44,1002744,1
55,987868,0
42,652029,0
47,841075,0
39,1863349,1
32,1949922,0
40,564699,1
21,908537,0
41,1246045,0
21,1651097,0
30,232646,0
52,1324702,0
59,714116,0
42,1890786,0
38,1503793,1
52,1026862,1
47,584382,1
48,792947,1
38,839629,0
59,728446,1
49,1322812,0
38,1324643,0
64,883098,0
28,209879,0
51,336615,0
54,836572,0
27,378996,0
56,1684140,1
38,546261,1
58,1154183,0
29,410190,0
29,1816752,0
28,1016708,1
55,1221043,1
38,729087,1
25,683843,0
34,949130,1
48,1623249,1
50,1111145,0
24,1761840,1
59,290141,0
40,1178062,0
45,1625733,1
48,1542388,1
32,1383759,0
22,1666478,1
63,403623,1
34,1265066,1
42,628410,1
51,974426,0
43,646732,0
40,841507,1
58,681946,1
24,768392,0
35,1778180,0
44,1286706,1
45,663445,1
21,569438,0
27,1016386,1
51,1624157,1
32,345250,0
62,1226437,0
25,382235,0
64,1132255,1
62,787453,0
58,604696,1
32,1969375,1
59,637090,0
38,959893,0
22,791063,0
30,599782,0
35,547455,1
50,1744309,1
64,1826013,1
37,1583281,1
24,1661215,0
27,1863574,0
61,292199,1
51,1413600,1
59,751614,0
54,1103704,1
26,1279715,1
58,917463,1
54,705950,1
64,1440505,0
35,1584358,1
34,1229677,0
26,534796,0
57,1785801,1
52,1506582,1
23,1016593,1
23,1121887,0
42,1072288,0
42,709603,0
30,1580763,1
